iteration,epoch,batch_in_epoch,batches_per_epoch,loss_instant,loss_running_avg
6607,40,55,168,0.00023596,0.0094983
6612,40,60,168,0.00032324,0.0094914
6617,40,65,168,0.0011584,0.0094898
6622,40,70,168,0.00020733,0.0094831
6627,40,75,168,0.00012387,0.009478
6632,40,80,168,0.00086797,0.0094713
6637,40,85,168,8.837e-05,0.0094642
6642,40,90,168,9.2514e-05,0.0094574
6647,40,95,168,4.8358e-05,0.0094503
6652,40,100,168,3.5249e-05,0.0094432
6657,40,105,168,0.00027506,0.0094362
6662,40,110,168,0.00011889,0.0094291
6667,40,115,168,1.6133e-05,0.009422
6672,40,120,168,0.0010295,0.009416
6677,40,125,168,6.1759e-05,0.009409
6682,40,130,168,0.010673,0.0094042
6687,40,135,168,0.0001374,0.0093973
6692,40,140,168,4.1663e-05,0.0093908
6697,40,145,168,0.000225,0.0093838
6702,40,150,168,9.6886e-06,0.0093768
6707,40,155,168,2.6667e-05,0.0093757
6712,40,160,168,0.0050059,0.0093703
6717,40,165,168,0.00028466,0.0093644
6888,42,0,168,7.5318e-05,0.0093026
6893,42,5,168,0.00014962,0.0092961
6898,42,10,168,0.00063074,0.0092896
6903,42,15,168,0.0001442,0.009285
6908,42,20,168,0.016686,0.0092807
6913,42,25,168,0.00031794,0.0092741
6918,42,30,168,0.00024715,0.0092677
6923,42,35,168,9.9465e-05,0.0092612
6928,42,40,168,0.00031861,0.0092574
6933,42,45,168,0.0005084,0.0092511
6938,42,50,168,0.0001265,0.0092447
6943,42,55,168,0.00017722,0.0092381
6948,42,60,168,9.5175e-05,0.0092315
6953,42,65,168,2.6223e-05,0.0092248
6958,42,70,168,3.521e-05,0.0092182
6963,42,75,168,0.0001196,0.0092166
6968,42,80,168,0.00010289,0.00921
6973,42,85,168,0.00015524,0.0092049
6978,42,90,168,0.00039179,0.0092007
6983,42,95,168,0.0030473,0.0091948
6988,42,100,168,0.0017039,0.0091893
6993,42,105,168,0.00048172,0.0091837
6998,42,110,168,4.5505e-05,0.0091773
7003,42,115,168,4.8904e-05,0.0091707
7008,42,120,168,0.002274,0.0091678
7013,42,125,168,6.9107e-05,0.0091617
7018,42,130,168,0.00076483,0.0091554
7023,42,135,168,0.00069227,0.0091491
7028,42,140,168,0.00022228,0.0091428
7033,42,145,168,0.00010684,0.0091366
7038,42,150,168,3.347e-05,0.0091301
7043,42,155,168,4.2755e-05,0.0091236
7048,42,160,168,0.00062114,0.0091172
7053,42,165,168,1.4908e-05,0.0091108
7224,44,0,168,1.873e-05,0.0089821
7229,44,5,168,1.3813e-05,0.008978
7234,44,10,168,3.352e-05,0.0089763
7239,44,15,168,0.00038016,0.0089703
7244,44,20,168,0.00033468,0.0089644
7249,44,25,168,0.00014161,0.0089589
7254,44,30,168,0.00028884,0.0089528
7259,44,35,168,0.00010108,0.0089469
7264,44,40,168,8.8994e-05,0.0089412
7269,44,45,168,0.015134,0.0089382
7274,44,50,168,0.00021978,0.008934
7279,44,55,168,0.00035521,0.0089282
7284,44,60,168,8.096e-05,0.0089228
7289,44,65,168,1.8755e-05,0.0089167
7294,44,70,168,1.1513e-05,0.0089105
7299,44,75,168,5.869e-06,0.0089044
7304,44,80,168,8.6677e-06,0.0088984
7309,44,85,168,5.5874e-06,0.0088923
7314,44,90,168,0.00062067,0.0088863
7319,44,95,168,0.00011451,0.0088802
7324,44,100,168,1.2802e-05,0.0088748
7329,44,105,168,0.00034938,0.008869
7334,44,110,168,2.0313e-05,0.008863
7339,44,115,168,0.00015349,0.008857
7344,44,120,168,0.00025728,0.008851
7349,44,125,168,0.00028347,0.0088451
7354,44,130,168,4.6437e-05,0.0088391
7359,44,135,168,0.00011367,0.0088333
7364,44,140,168,7.4666e-05,0.0088274
7369,44,145,168,4.9445e-05,0.0088215
7374,44,150,168,3.1534e-05,0.0088161
7379,44,155,168,0.0003935,0.0088121
7384,44,160,168,2.7824e-05,0.0088069
7389,44,165,168,5.0361e-05,0.0088043
7560,46,0,168,0.0060687,0.0087356
7565,46,5,168,2.8417e-05,0.0087299
7570,46,10,168,0.00038573,0.0087243
7575,46,15,168,0.00030192,0.0087194
7580,46,20,168,7.1402e-05,0.0087137
7585,46,25,168,1.1431e-05,0.0087082
7590,46,30,168,1.0922e-05,0.0087026
7595,46,35,168,2.6547e-05,0.008698
7600,46,40,168,0.00028227,0.0086958
7605,46,45,168,0.00017607,0.0086902
7610,46,50,168,4.8124e-05,0.0086846
7615,46,55,168,0.00047979,0.0086847
7620,46,60,168,0.00044171,0.0086792
7625,46,65,168,0.00029818,0.0086737
7630,46,70,168,0.00096243,0.0086683
7635,46,75,168,9.2074e-05,0.0086626
7640,46,80,168,6.3917e-05,0.0086579
7645,46,85,168,0.0004234,0.0086538
7650,46,90,168,0.00023938,0.0086486
7655,46,95,168,9.8642e-05,0.0086431
7660,46,100,168,0.00017661,0.0086376
7665,46,105,168,7.312e-05,0.008632
7670,46,110,168,6.9282e-05,0.0086264
7675,46,115,168,0.00042281,0.0086209
7680,46,120,168,8.2331e-05,0.0086184
7685,46,125,168,0.00020241,0.008613
7690,46,130,168,0.00090143,0.0086077
7695,46,135,168,0.00051415,0.0086024
7700,46,140,168,0.00014673,0.0085983
7705,46,145,168,0.0016172,0.008593
7710,46,150,168,0.001925,0.0085877
7715,46,155,168,3.1841e-05,0.0085821
7720,46,160,168,4.7188e-05,0.0085769
7725,46,165,168,4.3298e-05,0.0085714
7896,48,0,168,2.2236e-05,0.0084049
7901,48,5,168,4.4857e-06,0.0083995
7906,48,10,168,0.0067283,0.0083985
7911,48,15,168,0.00062465,0.0083933
7916,48,20,168,0.00060242,0.0083901
7921,48,25,168,0.0007567,0.0083853
7926,48,30,168,0.00021582,0.0083812
7931,48,35,168,0.00079527,0.0083764
7936,48,40,168,2.71e-05,0.0083712
7941,48,45,168,6.48e-05,0.0083661
7946,48,50,168,2.7233e-05,0.0083613
7951,48,55,168,1.7686e-05,0.0083561
7956,48,60,168,0.0002417,0.008351
7961,48,65,168,9.3375e-05,0.0083457
7966,48,70,168,3.107e-05,0.0083405
7971,48,75,168,0.00024487,0.0083353
7976,48,80,168,6.2559e-06,0.0083306
7981,48,85,168,0.0003119,0.0083255
7986,48,90,168,0.00081729,0.0083205
7991,48,95,168,7.0971e-05,0.0083153
7996,48,100,168,6.3666e-05,0.0083107
8001,48,105,168,0.00067698,0.0083059
8006,48,110,168,0.0041482,0.0083013
8011,48,115,168,4.6722e-05,0.0082975
8016,48,120,168,0.043013,0.008298
8021,48,125,168,0.021662,0.0082958
8026,48,130,168,0.017073,0.0083167
8031,48,135,168,0.011549,0.0083162
8036,48,140,168,0.0015048,0.0083148
8041,48,145,168,0.00076024,0.0083106
8046,48,150,168,0.010756,0.0083102
8051,48,155,168,0.00061473,0.0083059
8056,48,160,168,0.00088659,0.0083044
8061,48,165,168,9.0597e-05,0.0082997
8232,50,0,168,0.0094759,0.0081607
8237,50,5,168,4.2751e-05,0.0081558
8242,50,10,168,8.9116e-05,0.0081509
8247,50,15,168,9.0956e-05,0.0081461
8252,50,20,168,2.204e-05,0.0081412
8257,50,25,168,2.6766e-06,0.0081363
8262,50,30,168,1.3169e-05,0.0081321
8267,50,35,168,1.4148e-05,0.0081272
8272,50,40,168,2.7938e-05,0.0081223
8277,50,45,168,4.6151e-05,0.0081181
8282,50,50,168,3.7431e-05,0.0081134
8287,50,55,168,0.00063835,0.0081087
8292,50,60,168,0.00021941,0.0081038
8297,50,65,168,1.9194e-05,0.0080989
8302,50,70,168,0.00021546,0.008094
8307,50,75,168,8.8098e-06,0.0080891
8312,50,80,168,1.9698e-05,0.0080843
8317,50,85,168,6.6226e-06,0.0080794
8322,50,90,168,4.6556e-05,0.0080754
8327,50,95,168,1.7449e-05,0.0080705
8332,50,100,168,0.00019013,0.0080657
8337,50,105,168,0.00015047,0.008061
8342,50,110,168,0.00029975,0.0080562
8347,50,115,168,2.978e-05,0.0080514
8352,50,120,168,0.0079986,0.0080476
8357,50,125,168,0.00011855,0.0080427
8362,50,130,168,9.819e-06,0.0080391
8367,50,135,168,2.0977e-06,0.0080349
8372,50,140,168,0.0048535,0.0080307
8377,50,145,168,0.0051164,0.0080267
8382,50,150,168,0.00013788,0.0080221
8387,50,155,168,0.00017886,0.0080175
8392,50,160,168,1.623e-05,0.0080132
8397,50,165,168,2.1163e-05,0.0080124
8568,52,0,168,5.6112e-05,0.0078639
8573,52,5,168,5.9641e-05,0.0078594
8578,52,10,168,1.555e-05,0.0078549
8583,52,15,168,0.00015719,0.0078511
8588,52,20,168,2.9903e-05,0.0078465
8593,52,25,168,2.2515e-05,0.0078421
8598,52,30,168,2.7226e-05,0.0078379
8603,52,35,168,5.3329e-06,0.0078334
8608,52,40,168,2.8214e-06,0.0078288
8613,52,45,168,0.0045054,0.0078252
8618,52,50,168,5.2786e-05,0.0078207
8623,52,55,168,0.00041942,0.0078162
8628,52,60,168,0.00043574,0.0078117
8633,52,65,168,9.0055e-05,0.0078072
8638,52,70,168,5.1026e-05,0.0078028
8643,52,75,168,1.3999e-05,0.0077983
8648,52,80,168,0.00011242,0.0077938
8653,52,85,168,0.0074041,0.0077919
8658,52,90,168,0.0091228,0.0077884
8663,52,95,168,5.2314e-06,0.0077839
8668,52,100,168,1.8989e-06,0.0077794
8673,52,105,168,0.012329,0.0077812
8678,52,110,168,0.0031339,0.0077777
8683,52,115,168,0.00049333,0.0077748
8688,52,120,168,0.00078957,0.0077707
8693,52,125,168,5.7788e-06,0.0077667
8698,52,130,168,5.5839e-05,0.0077622
8703,52,135,168,1.9603e-05,0.0077578
8708,52,140,168,0.00026026,0.0077533
8713,52,145,168,0.00012712,0.0077496
8718,52,150,168,0.0005369,0.0077452
8723,52,155,168,7.8812e-05,0.0077422
8728,52,160,168,2.7156e-05,0.0077378
8733,52,165,168,7.471e-05,0.0077334
8904,54,0,168,0.0037788,0.0076049
8909,54,5,168,6.9962e-06,0.0076006
8914,54,10,168,0.0070605,0.0075971
8919,54,15,168,4.6413e-06,0.0075929
8924,54,20,168,0.00020501,0.0075886
8929,54,25,168,6.3384e-06,0.0075844
8934,54,30,168,7.1652e-06,0.0075801
8939,54,35,168,7.1884e-06,0.0075759
8944,54,40,168,0.00031278,0.0075724
8949,54,45,168,0.00076114,0.0075684
8954,54,50,168,0.00033434,0.0075642
8959,54,55,168,4.0755e-05,0.0075601
8964,54,60,168,1.1246e-05,0.0075558
8969,54,65,168,8.6835e-05,0.0075516
8974,54,70,168,5.3541e-06,0.0075474
8979,54,75,168,1.2606e-05,0.0075432
8984,54,80,168,2.2422e-06,0.007539
8989,54,85,168,2.9359e-06,0.0075348
8994,54,90,168,1.3505e-05,0.0075306
8999,54,95,168,2.2034e-06,0.0075264
9004,54,100,168,8.726e-06,0.0075222
9009,54,105,168,7.4549e-06,0.0075183
9014,54,110,168,1.8466e-05,0.0075142
9019,54,115,168,4.3468e-05,0.0075101
9024,54,120,168,0.00014481,0.0075064
9029,54,125,168,0.0007948,0.0075024
9034,54,130,168,0.00012632,0.0074984
9039,54,135,168,6.5907e-06,0.0074943
9044,54,140,168,6.5738e-06,0.0074901
9049,54,145,168,5.5405e-06,0.007486
9054,54,150,168,0.00034868,0.0074825
9059,54,155,168,0.00043667,0.0074795
9064,54,160,168,4.2838e-06,0.0074756
9069,54,165,168,2.1915e-06,0.0074719
9240,56,0,168,0.00020081,0.0074071
9245,56,5,168,0.0025345,0.0074039
9250,56,10,168,7.7039e-06,0.0074006
9255,56,15,168,0.0065069,0.0073998
9260,56,20,168,1.8393e-05,0.007396
9265,56,25,168,0.00028629,0.0073926
9270,56,30,168,0.00033419,0.0073898
9275,56,35,168,0.00012765,0.0073864
9280,56,40,168,0.0013428,0.0073835
9285,56,45,168,0.00014554,0.0073796
9290,56,50,168,3.2737e-05,0.0073757
9295,56,55,168,5.0183e-05,0.0073718
9300,56,60,168,0.0022267,0.0073737
9305,56,65,168,0.0002287,0.0073702
9310,56,70,168,0.0004959,0.0073677
9315,56,75,168,0.00028293,0.0073644
9320,56,80,168,9.3824e-05,0.0073605
9325,56,85,168,2.6946e-05,0.0073575
9330,56,90,168,5.1789e-05,0.0073537
9335,56,95,168,1.3809e-05,0.0073498
9340,56,100,168,3.8993e-05,0.0073461
9345,56,105,168,2.6484e-05,0.0073422
9350,56,110,168,0.0006552,0.0073383
9355,56,115,168,0.0049739,0.007335
9360,56,120,168,9.8367e-05,0.0073311
9365,56,125,168,0.00091917,0.0073274
9370,56,130,168,4.7987e-05,0.007324
9375,56,135,168,4.4377e-05,0.0073201
9380,56,140,168,0.00011816,0.0073163
9385,56,145,168,0.0053466,0.007313
9390,56,150,168,0.023628,0.0073117
9395,56,155,168,0.00014449,0.0073079
9400,56,160,168,0.019376,0.0073062
9405,56,165,168,0.0066725,0.0073032
9576,58,0,168,4.3385e-05,0.0072614
9581,58,5,168,0.024021,0.0072608
9586,58,10,168,9.5008e-05,0.0072673
9591,58,15,168,0.043656,0.0072714
9596,58,20,168,0.012826,0.0072719
9601,58,25,168,0.0016187,0.0072699
9606,58,30,168,0.0012188,0.0072709
9611,58,35,168,0.00052391,0.0072716
9616,58,40,168,0.016077,0.0072703
9621,58,45,168,0.00076104,0.0072677
9626,58,50,168,0.0001039,0.0072641
9631,58,55,168,0.00026278,0.0072613
9636,58,60,168,0.00044917,0.0072601
9641,58,65,168,0.012472,0.0072583
9646,58,70,168,0.00076925,0.0072549
9651,58,75,168,0.0002684,0.0072513
9656,58,80,168,0.00065191,0.0072477
9661,58,85,168,0.00040492,0.0072441
9666,58,90,168,6.1241e-05,0.0072404
9671,58,95,168,0.00018724,0.0072367
9676,58,100,168,0.012368,0.0072343
9681,58,105,168,0.00026022,0.0072308
9686,58,110,168,0.00020569,0.0072273
9691,58,115,168,0.00031977,0.0072244
9696,58,120,168,5.0933e-05,0.0072208
9701,58,125,168,6.8842e-05,0.0072175
9706,58,130,168,7.2846e-05,0.0072141
9711,58,135,168,4.2288e-05,0.0072104
9716,58,140,168,3.4685e-05,0.0072068
9721,58,145,168,9.2169e-05,0.0072031
9726,58,150,168,4.2757e-05,0.0071994
9731,58,155,168,0.00010752,0.007197
9736,58,160,168,6.6197e-05,0.0071933
9741,58,165,168,6.1147e-05,0.0071897
9912,60,0,168,2.8324e-05,0.007077
9917,60,5,168,6.1849e-05,0.0070734
9922,60,10,168,2.7472e-05,0.0070699
9927,60,15,168,0.00021374,0.0070663
9932,60,20,168,7.9235e-06,0.0070628
9937,60,25,168,2.9416e-05,0.0070592
9942,60,30,168,1.6578e-05,0.0070557
9947,60,35,168,1.3283e-05,0.0070522
9952,60,40,168,0.00104,0.0070487
9957,60,45,168,7.9694e-05,0.0070452
9962,60,50,168,1.5983e-05,0.0070417
9967,60,55,168,4.1514e-05,0.0070382
9972,60,60,168,1.3116e-05,0.0070347
9977,60,65,168,1.8416e-05,0.0070312
9982,60,70,168,7.0563e-05,0.0070276
9987,60,75,168,1.8136e-05,0.0070241
9992,60,80,168,2.044e-05,0.0070206
9997,60,85,168,2.2649e-05,0.0070171
10002,60,90,168,1.1057e-05,0.0070136
10007,60,95,168,2.3409e-05,0.0070101
10012,60,100,168,1.05e-05,0.0070066
10017,60,105,168,1.1798e-05,0.0070031
10022,60,110,168,5.7953e-06,0.0069996
10027,60,115,168,2.4101e-05,0.0069961
10032,60,120,168,1.4406e-05,0.0069926
10037,60,125,168,7.6288e-06,0.0069891
10042,60,130,168,1.214e-05,0.0069856
10047,60,135,168,2.2458e-06,0.0069821
10052,60,140,168,4.0499e-05,0.0069811
10057,60,145,168,0.00011867,0.0069783
10062,60,150,168,4.3369e-05,0.0069748
10067,60,155,168,6.1501e-05,0.0069714
10072,60,160,168,3.2623e-06,0.0069679
10077,60,165,168,5.9449e-06,0.0069644
10248,62,0,168,0.0014628,0.0068876
10253,62,5,168,0.000185,0.0068855
10258,62,10,168,0.00012009,0.0068825
10263,62,15,168,0.0012244,0.0068793
10268,62,20,168,0.00024439,0.006876
10273,62,25,168,7.4894e-05,0.0068731
10278,62,30,168,0.00178,0.00687
10283,62,35,168,0.00018601,0.0068668
10288,62,40,168,4.8314e-05,0.0068635
10293,62,45,168,0.0002374,0.0068602
10298,62,50,168,1.4793e-05,0.0068568
10303,62,55,168,2.4465e-05,0.0068535
10308,62,60,168,8.4027e-06,0.0068502
10313,62,65,168,1.0237e-05,0.0068468
10318,62,70,168,2.6446e-05,0.006844
10323,62,75,168,2.7831e-05,0.0068407
10328,62,80,168,5.5792e-05,0.0068374
10333,62,85,168,0.00035681,0.0068342
10338,62,90,168,1.7443e-05,0.0068309
10343,62,95,168,1.2174e-05,0.0068276
10348,62,100,168,2.3775e-05,0.0068243
10353,62,105,168,1.2727e-05,0.006821
10358,62,110,168,4.8339e-05,0.0068178
10363,62,115,168,1.9626e-05,0.0068145
10368,62,120,168,4.4023e-05,0.0068114
10373,62,125,168,7.27e-05,0.0068081
10378,62,130,168,2.857e-05,0.0068049
10383,62,135,168,6.548e-05,0.0068016
10388,62,140,168,6.3513e-05,0.0067986
10393,62,145,168,4.5678e-05,0.0067954
10398,62,150,168,0.0008039,0.0067922
10403,62,155,168,0.00024642,0.00679
10408,62,160,168,1.8794e-06,0.0067898
10413,62,165,168,0.0088217,0.0067873
10584,64,0,168,1.7989e-05,0.006693
10589,64,5,168,8.3048e-06,0.0066898
10594,64,10,168,4.0187e-06,0.0066867
10599,64,15,168,1.5699e-05,0.0066836
10604,64,20,168,3.889e-06,0.0066805
10609,64,25,168,1.4254e-05,0.0066773
10614,64,30,168,1.4596e-06,0.0066742
10619,64,35,168,3.1568e-06,0.006671
10624,64,40,168,7.9012e-06,0.0066679
10629,64,45,168,1.4225e-05,0.0066648
10634,64,50,168,2.8152e-06,0.0066616
10639,64,55,168,9.8237e-06,0.0066585
10644,64,60,168,1.803e-05,0.0066575
10649,64,65,168,6.6046e-05,0.0066544
10654,64,70,168,9.9114e-06,0.0066513
10659,64,75,168,4.8092e-05,0.0066482
10664,64,80,168,6.9028e-05,0.0066451
10669,64,85,168,1.9093e-05,0.006642
10674,64,90,168,9.2587e-06,0.0066389
10679,64,95,168,2.2485e-05,0.0066357
10684,64,100,168,1.1201e-05,0.0066326
10689,64,105,168,8.4939e-06,0.0066295
10694,64,110,168,3.3317e-05,0.0066264
10699,64,115,168,0.0010402,0.0066234
10704,64,120,168,1.1052e-05,0.0066203
10709,64,125,168,7.8017e-06,0.0066172
10714,64,130,168,7.9227e-06,0.0066142
10719,64,135,168,2.8843e-06,0.0066111
10724,64,140,168,3.4736e-05,0.006608
10729,64,145,168,3.3344e-05,0.0066049
10734,64,150,168,4.5938e-06,0.0066018
10739,64,155,168,1.2938e-05,0.0065987
10744,64,160,168,4.0272e-06,0.0065956
10749,64,165,168,2.1031e-05,0.0065926
10920,66,0,168,4.845e-06,0.0064902
10925,66,5,168,3.026e-06,0.0064874
10930,66,10,168,0.00053035,0.0064844
10935,66,15,168,8.7848e-05,0.0064815
10940,66,20,168,1.4645e-06,0.0064785
10945,66,25,168,2.2312e-06,0.0064755
10950,66,30,168,1.4678e-05,0.0064726
10955,66,35,168,8.0139e-07,0.0064696
10960,66,40,168,6.2789e-06,0.0064666
10965,66,45,168,1.8865e-06,0.0064637
10970,66,50,168,2.2928e-06,0.0064607
10975,66,55,168,2.8994e-06,0.0064578
10980,66,60,168,3.0635e-06,0.0064548
10985,66,65,168,1.8407e-06,0.0064518
10990,66,70,168,1.9284e-06,0.0064489
10995,66,75,168,0.00010632,0.006446
11000,66,80,168,5.0076e-06,0.006443
11005,66,85,168,1.5516e-05,0.0064401
11010,66,90,168,5.1663e-06,0.0064372
11015,66,95,168,1.1783e-06,0.0064342
11020,66,100,168,4.7462e-06,0.0064313
11025,66,105,168,0.00030576,0.0064285
11030,66,110,168,5.2529e-05,0.0064256
11035,66,115,168,1.8122e-05,0.0064226
11040,66,120,168,4.8381e-06,0.0064197
11045,66,125,168,3.8901e-06,0.0064168
11050,66,130,168,1.0573e-05,0.0064139
11055,66,135,168,2.0988e-05,0.006411
11060,66,140,168,1.0945e-05,0.0064081
11065,66,145,168,0.00010689,0.0064052
11070,66,150,168,1.7542e-05,0.0064023
11075,66,155,168,5.2569e-06,0.0063994
11080,66,160,168,6.2281e-06,0.0063965
11085,66,165,168,3.9887e-06,0.0063936
11256,68,0,168,2.8116e-06,0.0062971
11261,68,5,168,6.5121e-06,0.0062943
11266,68,10,168,1.6241e-06,0.0062915
11271,68,15,168,2.9675e-06,0.0062887
11276,68,20,168,1.7672e-06,0.0062859
11281,68,25,168,1.0524e-06,0.0062831
11286,68,30,168,5.3456e-06,0.0062803
11291,68,35,168,1.0838e-06,0.0062775
11296,68,40,168,4.9714e-06,0.0062747
11301,68,45,168,1.154e-06,0.0062719
11306,68,50,168,7.6803e-06,0.0062691
11311,68,55,168,1.7033e-06,0.0062664
11316,68,60,168,6.5784e-06,0.0062636
11321,68,65,168,1.7449e-06,0.0062608
11326,68,70,168,2.4712e-06,0.006258
11331,68,75,168,9.1965e-07,0.0062553
11336,68,80,168,1.3359e-06,0.0062525
11341,68,85,168,1.7736e-06,0.0062497
11346,68,90,168,2.0297e-06,0.006247
11351,68,95,168,3.5444e-06,0.0062446
11356,68,100,168,3.2703e-05,0.0062419
11361,68,105,168,7.2028e-05,0.0062391
11366,68,110,168,5.1383e-06,0.0062364
11371,68,115,168,1.4201e-05,0.0062337
11376,68,120,168,0.00052305,0.006231
11381,68,125,168,5.7366e-06,0.0062282
11386,68,130,168,3.5794e-06,0.0062255
11391,68,135,168,2.0738e-06,0.0062227
11396,68,140,168,7.7927e-07,0.00622
11401,68,145,168,1.1988e-06,0.0062172
11406,68,150,168,1.7032e-05,0.0062145
11411,68,155,168,1.2542e-06,0.0062118
11416,68,160,168,0.0047994,0.0062095
11421,68,165,168,4.7845e-05,0.0062068
11592,70,0,168,1.8081e-05,0.0061333
11597,70,5,168,1.2973e-05,0.0061308
11602,70,10,168,2.3517e-06,0.0061282
11607,70,15,168,2.5575e-06,0.0061256
11612,70,20,168,7.6867e-06,0.006123
11617,70,25,168,0.023749,0.006133
11622,70,30,168,0.0021168,0.0061333
11627,70,35,168,0.0007111,0.006132
11632,70,40,168,0.00011874,0.0061298
11637,70,45,168,0.05276,0.0061343
11642,70,50,168,0.0056014,0.0061344
11647,70,55,168,0.0012821,0.0061334
11652,70,60,168,0.00041219,0.0061313
11657,70,65,168,0.013207,0.0061301
11662,70,70,168,0.00010044,0.0061288
11667,70,75,168,0.035714,0.0061296
11672,70,80,168,0.00070837,0.0061273
11677,70,85,168,0.000126,0.0061257
11682,70,90,168,0.00088261,0.0061232
11687,70,95,168,0.0013123,0.0061231
11692,70,100,168,0.00018588,0.0061215
11697,70,105,168,0.0085857,0.00612
11702,70,110,168,0.0006771,0.0061195
11707,70,115,168,0.0013158,0.0061176
11712,70,120,168,0.00031836,0.0061152
11717,70,125,168,3.35e-05,0.0061127
11722,70,130,168,2.5601e-05,0.0061101
11727,70,135,168,1.4237e-05,0.0061075
11732,70,140,168,4.2607e-05,0.0061055
11737,70,145,168,1.2993e-05,0.0061029
11742,70,150,168,1.1927e-05,0.0061003
11747,70,155,168,2.6046e-05,0.0060977
11752,70,160,168,5.8582e-05,0.006096
11757,70,165,168,2.3852e-05,0.0060935
11928,72,0,168,0.020628,0.0060175
11933,72,5,168,0.00012182,0.006015
11938,72,10,168,3.427e-05,0.0060125
11943,72,15,168,0.00029005,0.00601
11948,72,20,168,6.4846e-05,0.0060076
11953,72,25,168,6.3965e-05,0.0060052
11958,72,30,168,5.7602e-06,0.0060029
11963,72,35,168,3.1454e-05,0.0060005
11968,72,40,168,8.7327e-05,0.0059983
11973,72,45,168,0.00030032,0.0059958
11978,72,50,168,2.5568e-05,0.0059934
11983,72,55,168,1.5797e-05,0.0059909
11988,72,60,168,9.9866e-05,0.0059884
11993,72,65,168,1.3772e-05,0.0059859
11998,72,70,168,1.3624e-05,0.0059834
12003,72,75,168,7.0196e-06,0.0059809
12008,72,80,168,1.4444e-05,0.0059784
12013,72,85,168,8.3082e-06,0.0059759
12018,72,90,168,3.7731e-06,0.0059734
12023,72,95,168,3.2037e-06,0.005971
12028,72,100,168,1.5827e-05,0.0059685
12033,72,105,168,3.5839e-06,0.005966
12038,72,110,168,7.439e-06,0.0059635
12043,72,115,168,8.8562e-06,0.005961
12048,72,120,168,1.149e-05,0.0059585
12053,72,125,168,4.1583e-06,0.0059561
